web_scraper_order,web_scraper_start_url,price,name,location,image
"1765191379-216","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","Chiots","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3193468_uploaded_image1_1624738582.jpg"
"1765191379-217","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","Chiots","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3191873_uploaded_image1_1624648157.jpg"
"1765191379-218","https://sn.coinafrique.com/categorie/chiens?page=8","300 000CFA","Chien Canne Corso italien","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3190440_uploaded_image1_1624569942.jpg"
"1765191379-219","https://sn.coinafrique.com/categorie/chiens?page=8","450 000CFA","Chiot Doberman","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3189286_uploaded_image1_1624530960.jpg"
"1765191379-220","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","Chiot pittbull","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3185241_uploaded_image1_1624350699.jpg"
"1765191379-221","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","Chiot Pitbull","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3183820_uploaded_image1_1624279100.jpg"
"1765191379-222","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","Chiots pittbull male","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3182211_uploaded_image1_1624190461.jpg"
"1765191379-223","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","Chien berger belge malinois","Thies, Sénégal","https://images.coinafrique.com/thumb_3174182_uploaded_image1_1623781709.jpg"
"1765191379-224","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","Chiots berger allemand","Thies, Sénégal","https://images.coinafrique.com/thumb_3174177_uploaded_image1_1623781504.jpg"
"1765191379-225","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","Chiots Berger Allemand","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3173764_uploaded_image1_1623769361.jpg"
"1765191379-226","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","Chien","Pikine, Sénégal","https://images.coinafrique.com/thumb_3173633_uploaded_image1_1623766305.jpg"
"1765191379-227","https://sn.coinafrique.com/categorie/chiens?page=8","175 000CFA","Chiot berger allemand","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3169152_uploaded_image1_1623530409.jpg"
"1765191379-228","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","Chiot Malinois","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3166487_uploaded_image1_1623411352.jpg"
"1765191379-229","https://sn.coinafrique.com/categorie/chiens?page=8","165 000CFA","Chiot Berger Allemand","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3163567_uploaded_image1_1623273113.jpg"
"1765191379-230","https://sn.coinafrique.com/categorie/chiens?page=8","125 000CFA","Caniches Bichons maltais - 5 mois","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3159435_uploaded_image1_1623109995.jpg"
"1765191379-231","https://sn.coinafrique.com/categorie/chiens?page=8","300 000CFA","Chiot Labrador","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3157315_uploaded_image1_1623033828.jpg"
"1765191379-232","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","Chiots bergers allemands","Thies, Sénégal","https://images.coinafrique.com/thumb_3156059_uploaded_image1_1622974281.jpg"
"1765191379-233","https://sn.coinafrique.com/categorie/chiens?page=8","180 000CFA","Chiots bichon malté","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3154816_uploaded_image1_1622898660.jpg"
"1765191379-234","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","Mâle berger allemand","Thies, Sénégal","https://images.coinafrique.com/thumb_3154731_uploaded_image1_1622896116.jpg"
"1765191379-235","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","Mâle berger allemand","Thies, Sénégal","https://images.coinafrique.com/thumb_3154709_uploaded_image1_1622895481.jpg"
"1765191379-236","https://sn.coinafrique.com/categorie/chiens?page=8","300 000CFA","Bichons maltais","Dakar, Sénégal","https://images.coinafrique.com/thumb_3143508_uploaded_image1_1622507623.jpg"
"1765191379-237","https://sn.coinafrique.com/categorie/chiens?page=8","120 000CFA","Pitbul","Bargny, Sénégal","https://images.coinafrique.com/thumb_3137013_uploaded_image1_1622138411.jpg"
"1765191379-238","https://sn.coinafrique.com/categorie/chiens?page=8","150 000CFA","Chiots tigrés","Pikine, Sénégal","https://images.coinafrique.com/thumb_3130909_uploaded_image1_1621857767.jpg"
"1765191379-239","https://sn.coinafrique.com/categorie/chiens?page=8","400 000CFA","Chiot Malinois","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3127168_uploaded_image1_1621619155.jpg"
"1765191379-240","https://sn.coinafrique.com/categorie/chiens?page=8","100 000CFA","Chiens Berger Allemand","Thies, Sénégal","https://images.coinafrique.com/thumb_3121248_uploaded_image1_1621346709.jpg"
"1765191379-241","https://sn.coinafrique.com/categorie/chiens?page=8","100 000CFA","Chiot berger malinois","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3109622_uploaded_image1_1620694648.jpg"
"1765191379-242","https://sn.coinafrique.com/categorie/chiens?page=8","150 000CFA","Chien mâle berger allemand","Thies, Sénégal","https://images.coinafrique.com/thumb_3106042_uploaded_image1_1620542269.jpg"
"1765191379-243","https://sn.coinafrique.com/categorie/chiens?page=8","200 000CFA","Chiots Berger Malinois mâle - femelle","Thies, Sénégal","https://images.coinafrique.com/thumb_3106040_uploaded_image1_1620542168.jpg"
"1765191379-244","https://sn.coinafrique.com/categorie/chiens?page=8","300 000CFA","Chien Pitbull","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3098650_uploaded_image1_1620217591.jpg"
"1765191379-245","https://sn.coinafrique.com/categorie/chiens?page=8","450 000CFA","Chiots labradors","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3098631_uploaded_image1_1620217195.jpg"
"1765191379-246","https://sn.coinafrique.com/categorie/chiens?page=8","250 000CFA","Chiot berger allemand","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3092060_uploaded_image1_1619960652.jpg"
"1765191379-247","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","Chiots Pékinois","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3086369_uploaded_image1_1619699793.jpg"
"1765191379-248","https://sn.coinafrique.com/categorie/chiens?page=8","150CFA","Chiots Pitbull","Bargny, Sénégal","https://images.coinafrique.com/thumb_3085151_uploaded_image1_1619629177.jpg"
"1765191379-249","https://sn.coinafrique.com/categorie/chiens?page=8","130 000CFA","Chiot Pitbull","Dakar, Sénégal","https://images.coinafrique.com/thumb_3083215_uploaded_image1_1619540472.jpg"
"1765191379-250","https://sn.coinafrique.com/categorie/chiens?page=8","350 000CFA","Chiots Bichon Maltais","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3079960_uploaded_image1_1619390476.jpg"
"1765191379-251","https://sn.coinafrique.com/categorie/chiens?page=8","200 000CFA","Chiot Bichon","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3076436_uploaded_image1_1619191470.jpg"
"1765191379-252","https://sn.coinafrique.com/categorie/chiens?page=8","150 000CFA","Chiot berger allemand mâle","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3064744_uploaded_image1_1618661657.jpg"
"1765191379-253","https://sn.coinafrique.com/categorie/chiens?page=8","450 000CFA","Chiot Boerboel","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3057395_uploaded_image1_1618335212.jpg"
"1765191379-254","https://sn.coinafrique.com/categorie/chiens?page=8","400 000CFA","Chiot femelle Yorkshire","Dakar, Sénégal","https://images.coinafrique.com/thumb_3045523_uploaded_image1_1617806957.jpg"
"1765191379-255","https://sn.coinafrique.com/categorie/chiens?page=8","150 000CFA","Chiots Bergers Allemands","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3035100_uploaded_image3_1617361106.jpeg"
"1765191379-256","https://sn.coinafrique.com/categorie/chiens?page=8","450 000CFA","Chiot Husky","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3032898_uploaded_image1_1617282596.jpg"
"1765191379-257","https://sn.coinafrique.com/categorie/chiens?page=8","150CFA","Chiot pitbull","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3025431_uploaded_image1_1616942140.jpg"
"1765191379-258","https://sn.coinafrique.com/categorie/chiens?page=8","200CFA","Chiot couple teckel","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3023422_uploaded_image1_1616808652.jpg"
"1765191379-259","https://sn.coinafrique.com/categorie/chiens?page=8","150 000CFA","Chiots Bergers Allemands","Pikine, Sénégal","https://images.coinafrique.com/thumb_3018685_uploaded_image1_1616591306.jpg"
"1765191379-260","https://sn.coinafrique.com/categorie/chiens?page=8","210 000CFA","Chien Bijon Malté","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3012169_uploaded_image1_1616254703.jpg"
"1765191379-261","https://sn.coinafrique.com/categorie/chiens?page=8","450 000CFA","Chiot cane corso","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3005863_uploaded_image1_1615940766.jpg"
"1765191379-262","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","Berger belge malinois","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3005565_uploaded_image1_1615928047.jpg"
"1765191379-263","https://sn.coinafrique.com/categorie/chiens?page=8","450 000CFA","Chiot Labrador","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3005026_uploaded_image1_1615910656.jpg"
"1765191379-264","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","Chien cane corso","Dakar, Sénégal","https://images.coinafrique.com/thumb_2996181_uploaded_image1_1615461660.jpg"
"1765191379-265","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","Chiots Cane Corso","Dakar, Sénégal","https://images.coinafrique.com/thumb_2996177_uploaded_image1_1615461551.jpg"
"1765191379-266","https://sn.coinafrique.com/categorie/chiens?page=8","300 000CFA","Chiots Rottweiler","Dakar, Sénégal","https://images.coinafrique.com/thumb_2978927_uploaded_image1_1614644526.jpg"
"1765191379-267","https://sn.coinafrique.com/categorie/chiens?page=8","400 000CFA","Chiots boerboels purebreed","Thies, Sénégal","https://images.coinafrique.com/thumb_2974090_uploaded_image1_1614426862.jpg"
"1765191379-268","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","Chiots bichons maltais pure race","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2972487_uploaded_image1_1614338722.jpg"
"1765191379-269","https://sn.coinafrique.com/categorie/chiens?page=8","150 000CFA","Chiots","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2965558_uploaded_image1_1614019535.jpg"
"1765191379-270","https://sn.coinafrique.com/categorie/chiens?page=8","Prix sur demande","Chiot Husky 4mois femelle","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2962156_uploaded_image1_1613831786.jpg"
"1765191379-271","https://sn.coinafrique.com/categorie/chiens?page=8","300 000CFA","Chiot boerboel","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2957371_uploaded_image1_1613600366.jpg"
"1765191587-272","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","Chiot Pittbull","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3675795_uploaded_image1_1651360362.jpg"
"1765191587-273","https://sn.coinafrique.com/categorie/chiens?page=7","350 000CFA","Chiots","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3674879_uploaded_image2_1651277234.jpeg"
"1765191587-274","https://sn.coinafrique.com/categorie/chiens?page=7","300 000CFA","Bichons","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3674870_uploaded_image1_1651276539.jpg"
"1765191587-275","https://sn.coinafrique.com/categorie/chiens?page=7","165 000CFA","Chiots Bergers Allemands","Dakar, Sénégal","https://images.coinafrique.com/thumb_3672231_uploaded_image1_1651098138.jpg"
"1765191587-276","https://sn.coinafrique.com/categorie/chiens?page=7","180 000CFA","Chiots Berger Allemand","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_3671351_uploaded_image1_1651056079.jpg"
"1765191587-277","https://sn.coinafrique.com/categorie/chiens?page=7","400 000CFA","Chien malinois belge","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3651393_uploaded_image1_1649830979.jpg"
"1765191587-278","https://sn.coinafrique.com/categorie/chiens?page=7","400 000CFA","Chiots Bichon","Saly, Sénégal","https://images.coinafrique.com/thumb_3643086_uploaded_image1_1649338352.jpg"
"1765191587-279","https://sn.coinafrique.com/categorie/chiens?page=7","400 000CFA","Chiots Bichon","Saly, Sénégal","https://images.coinafrique.com/thumb_3643080_uploaded_image1_1649338162.jpg"
"1765191587-280","https://sn.coinafrique.com/categorie/chiens?page=7","250 000CFA","Berger Malinois","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3641088_uploaded_image1_1649246394.jpg"
"1765191587-281","https://sn.coinafrique.com/categorie/chiens?page=7","150 000CFA","Chiot Berger","Thies, Sénégal","https://images.coinafrique.com/thumb_3620132_uploaded_image1_1648033840.jpg"
"1765191587-282","https://sn.coinafrique.com/categorie/chiens?page=7","80 000CFA","Chiot femelle","Thies, Sénégal","https://images.coinafrique.com/thumb_3620121_uploaded_image1_1648033413.jpg"
"1765191587-283","https://sn.coinafrique.com/categorie/chiens?page=7","200 000CFA","Bichon Maltais","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3609624_uploaded_image1_1647349943.jpg"
"1765191587-284","https://sn.coinafrique.com/categorie/chiens?page=7","150 000CFA","Chien","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3606222_uploaded_image2_1647128155.jpeg"
"1765191587-285","https://sn.coinafrique.com/categorie/chiens?page=7","250 000CFA","Chien Bichon Maltais","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3605748_uploaded_image1_1647097502.jpg"
"1765191587-286","https://sn.coinafrique.com/categorie/chiens?page=7","170 000CFA","Chiots bergers allemands","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3605422_uploaded_image1_1647084802.jpg"
"1765191587-287","https://sn.coinafrique.com/categorie/chiens?page=7","120 000CFA","Chiot mâle Pitbull","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3596319_uploaded_image1_1646581647.jpg"
"1765191587-288","https://sn.coinafrique.com/categorie/chiens?page=7","150 000CFA","Chiots croisés","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3590682_uploaded_image1_1646255754.jpg"
"1765191587-289","https://sn.coinafrique.com/categorie/chiens?page=7","80 000CFA","Berger allemand femelle","Dakar, Sénégal","https://images.coinafrique.com/thumb_3588708_uploaded_image1_1646171264.jpg"
"1765191587-290","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","Chiots Berger Malinois","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3586169_uploaded_image1_1646072311.jpg"
"1765191587-291","https://sn.coinafrique.com/categorie/chiens?page=7","400 000CFA","Berger allemand","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3580502_uploaded_image3_1645666033.jpeg"
"1765191587-292","https://sn.coinafrique.com/categorie/chiens?page=7","200 000CFA","Caniche","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3576029_uploaded_image1_1645405787.jpg"
"1765191587-293","https://sn.coinafrique.com/categorie/chiens?page=7","200 000CFA","Chien Husky Berger","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3567601_uploaded_image1_1644861792.jpg"
"1765191587-294","https://sn.coinafrique.com/categorie/chiens?page=7","200 000CFA","Caniches","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3564716_uploaded_image1_1644653719.jpg"
"1765191587-295","https://sn.coinafrique.com/categorie/chiens?page=7","150 000CFA","Chiots malinois","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3560042_uploaded_image1_1644375431.jpg"
"1765191587-296","https://sn.coinafrique.com/categorie/chiens?page=7","200 000CFA","Chien Rottweiler","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3559497_uploaded_image1_1644342610.jpg"
"1765191587-297","https://sn.coinafrique.com/categorie/chiens?page=7","130 000CFA","Femelle pitt","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3555055_uploaded_image1_1644018829.jpg"
"1765191587-298","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","Chien","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3554069_uploaded_image1_1643979741.jpg"
"1765191587-299","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","Chiots berger allemand","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3542781_uploaded_image1_1643376341.jpg"
"1765191587-300","https://sn.coinafrique.com/categorie/chiens?page=7","200 000CFA","Chiot Caniche","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3539780_uploaded_image1_1643199203.jpg"
"1765191587-301","https://sn.coinafrique.com/categorie/chiens?page=7","150 000CFA","Chien Dogue Allemand croisé Berger","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3538695_uploaded_image1_1643123090.jpg"
"1765191587-302","https://sn.coinafrique.com/categorie/chiens?page=7","150 000CFA","Chiot Amstaff","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3538182_uploaded_image1_1643104371.jpg"
"1765191587-303","https://sn.coinafrique.com/categorie/chiens?page=7","500 000CFA","Dalmatien","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3535198_uploaded_image2_1642854976.jpeg"
"1765191587-304","https://sn.coinafrique.com/categorie/chiens?page=7","110 000CFA","Chien Pitbull mâle","Dakar, Sénégal","https://images.coinafrique.com/thumb_3532010_uploaded_image1_1642671792.jpg"
"1765191587-305","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","Chiots malinois","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3528607_uploaded_image1_1642449665.jpg"
"1765191587-306","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","Chiot Bulldog Français","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526979_uploaded_image1_1642348631.jpg"
"1765191587-307","https://sn.coinafrique.com/categorie/chiens?page=7","200 000CFA","Chien malinois","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526946_uploaded_image1_1642346487.jpg"
"1765191587-308","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","Chiots Samoyede","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3523984_uploaded_image1_1642144226.jpg"
"1765191587-309","https://sn.coinafrique.com/categorie/chiens?page=7","150 000CFA","Pitbull","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3523897_uploaded_image1_1642127455.jpg"
"1765191587-310","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","Chiots Bichons Maltais","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3518812_uploaded_image1_1641875927.jpg"
"1765191587-311","https://sn.coinafrique.com/categorie/chiens?page=7","600 000CFA","Husky blanc sibérie","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3515349_uploaded_image1_1641650640.jpg"
"1765191587-312","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","Chien","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3512030_uploaded_image1_1641478168.jpg"
"1765191587-313","https://sn.coinafrique.com/categorie/chiens?page=7","200 000CFA","Chiots caniches","Dakar, Sénégal","https://images.coinafrique.com/thumb_3509769_uploaded_image1_1641378260.jpg"
"1765191587-314","https://sn.coinafrique.com/categorie/chiens?page=7","150 000CFA","Chiots","Mbour, Sénégal","https://images.coinafrique.com/thumb_3508870_uploaded_image3_1641321686.jpeg"
"1765191587-315","https://sn.coinafrique.com/categorie/chiens?page=7","200 000CFA","Chiot Rottweiler","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3508376_uploaded_image1_1641305550.jpg"
"1765191587-316","https://sn.coinafrique.com/categorie/chiens?page=7","130 000CFA","Chien Pitbull","Dakar, Sénégal","https://images.coinafrique.com/thumb_3507395_uploaded_image1_1641253462.jpg"
"1765191587-317","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","Chiot bichon maltais","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3499830_uploaded_image1_1640680877.jpg"
"1765191587-318","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","Chiots Pékinois","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3498824_uploaded_image1_1640602505.jpg"
"1765191587-319","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","Chiots Doberman","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3495193_uploaded_image1_1640255635.jpg"
"1765191587-320","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","Chiots Bichons maltais","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3489697_uploaded_image1_1639845388.jpg"
"1765191587-321","https://sn.coinafrique.com/categorie/chiens?page=7","260 000CFA","Chiots labrador mâle","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3489190_uploaded_image1_1639823479.jpg"
"1765191587-322","https://sn.coinafrique.com/categorie/chiens?page=7","250 000CFA","Chiot Caniche","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3486056_uploaded_image1_1639612838.jpg"
"1765191587-323","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","Chiots Carlin","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_3482498_uploaded_image1_1639423744.jpg"
"1765191587-324","https://sn.coinafrique.com/categorie/chiens?page=7","350 000CFA","Chien","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3480830_uploaded_image1_1639319506.jpg"
"1765191587-325","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","Chiot bichons maltais","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3480182_uploaded_image1_1639256565.jpg"
"1765191587-326","https://sn.coinafrique.com/categorie/chiens?page=7","400 000CFA","Chien Husky","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3474340_uploaded_image1_1638955416.jpg"
"1765191587-327","https://sn.coinafrique.com/categorie/chiens?page=7","350 000CFA","Chien Pittbull","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3474335_uploaded_image1_1638955282.jpg"
"1765191587-328","https://sn.coinafrique.com/categorie/chiens?page=7","165 000CFA","Chiot berger allemand","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3460832_uploaded_image1_1638313935.jpg"
"1765191587-329","https://sn.coinafrique.com/categorie/chiens?page=7","130 000CFA","Chiot Berger Allemand","Thies, Sénégal","https://images.coinafrique.com/thumb_3450883_uploaded_image2_1637673227.jpeg"
"1765191587-330","https://sn.coinafrique.com/categorie/chiens?page=7","350 000CFA","Chiot labrador","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3449348_uploaded_image1_1637584231.jpg"
"1765191587-331","https://sn.coinafrique.com/categorie/chiens?page=7","350 000CFA","Chien Husky Siberien","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3443483_uploaded_image1_1637231939.jpg"
"1765191587-332","https://sn.coinafrique.com/categorie/chiens?page=7","350 000CFA","Chien Husky Siberien","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3443479_uploaded_image1_1637231877.jpg"
"1765191587-333","https://sn.coinafrique.com/categorie/chiens?page=7","250 000CFA","Chiot pitbull","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3442911_uploaded_image1_1637185024.jpg"
"1765191587-334","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","Chiot bichon maltais","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3428785_uploaded_image1_1636449218.jpg"
"1765191587-335","https://sn.coinafrique.com/categorie/chiens?page=7","170 000CFA","Chien pitbull mâle","Dakar, Sénégal","https://images.coinafrique.com/thumb_3426533_uploaded_image1_1636325507.jpg"
"1765191587-336","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","Chiot","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3424026_uploaded_image3_1636184109.jpeg"
"1765191587-337","https://sn.coinafrique.com/categorie/chiens?page=7","Prix sur demande","Chiots","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3423235_uploaded_image1_1636132429.jpg"
"1765191587-338","https://sn.coinafrique.com/categorie/chiens?page=7","200 000CFA","Chien bichon maltais mâle","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3412462_uploaded_image1_1635705551.jpg"
"1765191587-339","https://sn.coinafrique.com/categorie/chiens?page=7","170 000CFA","Chiot bichon","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3410404_uploaded_image1_1635541129.jpg"
"1765191587-340","https://sn.coinafrique.com/categorie/chiens?page=7","75 000CFA","Chiot Cairn Terrier","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3403879_uploaded_image1_1635228058.jpg"
"1765191587-341","https://sn.coinafrique.com/categorie/chiens?page=7","175 000CFA","Chiots bergers allemands","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3401220_uploaded_image1_1635079428.jpg"
"1765191587-342","https://sn.coinafrique.com/categorie/chiens?page=7","300 000CFA","Chiot Cockers","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3392834_uploaded_image1_1634634800.jpg"
"1765191587-343","https://sn.coinafrique.com/categorie/chiens?page=7","150 000CFA","Chiot berger allemand pur-sang","Dakar, Sénégal","https://images.coinafrique.com/thumb_3386631_uploaded_image1_1634256262.jpg"
"1765191587-344","https://sn.coinafrique.com/categorie/chiens?page=7","115 000CFA","Chiot labrador","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3384914_uploaded_image1_1634172104.jpg"
"1765191587-345","https://sn.coinafrique.com/categorie/chiens?page=7","175CFA","Chiots berger allemand","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3378709_uploaded_image1_1633875698.jpg"
"1765191587-346","https://sn.coinafrique.com/categorie/chiens?page=7","175CFA","Chiots berger allemand","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3378644_uploaded_image1_1633871570.jpg"
"1765191587-347","https://sn.coinafrique.com/categorie/chiens?page=7","220CFA","Femelle berger","Dakar, Sénégal","https://images.coinafrique.com/thumb_3376533_uploaded_image1_1633740684.jpg"
"1765191587-348","https://sn.coinafrique.com/categorie/chiens?page=7","150 000CFA","Chiot berger allemand","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3368938_uploaded_image1_1633428420.jpg"
"1765191587-349","https://sn.coinafrique.com/categorie/chiens?page=7","150 000CFA","Pitbull pur-sang","Dakar, Sénégal","https://images.coinafrique.com/thumb_3368452_uploaded_image1_1633396286.jpg"
